_id,Response,Actors,imdbID,Director,Writer,Awards,Title,Rated,imdbVotes,imdbRating,Type,Genre,Released,Poster,Runtime,Metascore,Language,Country
5707157a71a065165c8c3a46,True,"Josh Hartnett, Scarlett Johansson, Aaron Eckhart, Hilary Swank",tt0387877,Brian De Palma,"Josh Friedman (screenplay), James Ellroy (novel)",Nominated for 1 Oscar. Another 4 wins & 12 nominations.,The Black Dahlia,R,62428.0,5.6,movie,"Crime, Drama, Mystery",15 Sep 2006,http://ia.media-imdb.com/images/M/MV5BMTg0MDc1OTQ5NF5BMl5BanBnXkFtZTcwNzE1ODUzMQ@@._V1_SX300.jpg,121.0,49.0,"English, German","Germany, USA, France"
5707157a71a065165c8c3a47,True,"Uma Thurman, Luke Wilson, Anna Faris, Rainn Wilson",tt0465624,Ivan Reitman,Don Payne,1 win & 1 nomination.,My Super Ex-Girlfriend,PG-13,52967.0,5.1,movie,"Comedy, Romance, Sci-Fi",21 Jul 2006,http://ia.media-imdb.com/images/M/MV5BMTc4OTA4OTYyMl5BMl5BanBnXkFtZTcwMzU4NDQzMQ@@._V1_SX300.jpg,95.0,50.0,English,USA
5707157a71a065165c8c3a48,True,"Josh Hartnett, Bruce Willis, Lucy Liu, Morgan Freeman",tt0425210,Paul McGuigan,Jason Smilovic,5 wins & 4 nominations.,Lucky Number Slevin,R,256407.0,7.8,movie,"Crime, Drama, Mystery",07 Apr 2006,http://ia.media-imdb.com/images/M/MV5BMzc1OTEwMTk4OF5BMl5BanBnXkFtZTcwMTEzMDQzMQ@@._V1_SX300.jpg,110.0,53.0,English,"Germany, USA"
5707157a71a065165c8c3a49,True,"Tyrese Gibson, Shawn Parr, Henry Hunter Hall, Johnny C. Pruitt",tt0456020,Vondie Curtis-Hall,"Vondie Curtis-Hall (screenplay), Darin Scott (screenplay), Michael Mahern (story)",4 nominations.,Waist Deep,R,8056.0,5.9,movie,"Action, Crime, Drama",23 Jun 2006,http://ia.media-imdb.com/images/M/MV5BODQ3OTkxNTgyN15BMl5BanBnXkFtZTcwMjA0ODQzMQ@@._V1_SX300.jpg,97.0,37.0,English,USA
5707157a71a065165c8c3a4a,True,"Greg Andrews, Monica Arnold, Brandon Bernard Benton, Adam Boyer",tt0466856,Chris Robinson,"Tina Gordon Chism (screenplay), Antwone Fisher (story)",7 nominations.,ATL,PG-13,8409.0,5.9,movie,"Comedy, Crime, Drama",31 Mar 2006,http://ia.media-imdb.com/images/M/MV5BMTU5NjAzOTk1Nl5BMl5BanBnXkFtZTcwNDA1NTIzMQ@@._V1_SX300.jpg,105.0,63.0,English,USA
5707157a71a065165c8c3a4b,True,"Tim McGraw, Maria Bello, Alison Lohman, Ryan Kwanten",tt0434215,Michael Mayer,"Mark Rosenthal (screenplay), Lawrence Konner (screenplay), Mary O'Hara (novel)",3 nominations.,Flicka,PG,5945.0,6.1,movie,"Adventure, Drama, Family",20 Oct 2006,http://ia.media-imdb.com/images/M/MV5BMTI4OTM2MjU4M15BMl5BanBnXkFtZTcwMTA5MjA0MQ@@._V1_SX300.jpg,95.0,57.0,English,"USA, UK"
5707157a71a065165c8c3a4c,True,"Marylouise Burke, Woody Harrelson, L.Q. Jones, Tommy Lee Jones",tt0420087,Robert Altman,"Garrison Keillor (screenplay), Garrison Keillor (story), Ken LaZebnik (story)",5 wins & 20 nominations.,A Prairie Home Companion,PG-13,19448.0,6.9,movie,"Comedy, Drama, Music",09 Jun 2006,http://ia.media-imdb.com/images/M/MV5BMTYwOTgzMTA3NF5BMl5BanBnXkFtZTcwMjYxMDMzMQ@@._V1_SX300.jpg,105.0,75.0,"English, Norwegian",USA
5707157a71a065165c8c3a4d,True,"Kristen Bell, Ian Somerhalder, Christina Milian, Rick Gonzalez",tt0454919,Jim Sonzero,"Wes Craven (screenplay), Ray Wright (screenplay), Kiyoshi Kurosawa",1 nomination.,Pulse,PG-13,24666.0,4.7,movie,"Drama, Horror, Sci-Fi",11 Aug 2006,http://ia.media-imdb.com/images/M/MV5BMTMyOTg5MjY1OF5BMl5BanBnXkFtZTcwNTM1ODYzMQ@@._V1_SX300.jpg,90.0,27.0,English,USA
5707157a71a065165c8c3a4e,True,"M.C. Gainey, Paul Soter, Erik Stolhanske, Cloris Leachman",tt0486551,Jay Chandrasekhar,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Paul Soter, Erik Stolhanske",1 win & 3 nominations.,Beerfest,R,53665.0,6.3,movie,Comedy,25 Aug 2006,http://ia.media-imdb.com/images/M/MV5BMTI4NzYyMDE0OF5BMl5BanBnXkFtZTcwOTIzODczMw@@._V1_SX300.jpg,110.0,46.0,"English, German","USA, Australia"
5707157a71a065165c8c3a4f,True,"Keke Palmer, Laurence Fishburne, Angela Bassett, Curtis Armstrong",tt0437800,Doug Atchison,Doug Atchison,12 wins & 14 nominations.,Akeelah and the Bee,PG,14948.0,7.5,movie,Drama,28 Apr 2006,http://ia.media-imdb.com/images/M/MV5BMTUzMDIwNjIzM15BMl5BanBnXkFtZTcwNTczODQzMQ@@._V1_SX300.jpg,112.0,72.0,English,USA
5707157a71a065165c8c3a50,True,"John Cena, Robert Patrick, Kelly Carlson, Anthony Ray Parker",tt0419946,John Bonito,"Michelle Gallagher (story), Michelle Gallagher (screenplay), Alan B. McElroy (screenplay)",,The Marine,PG-13,26895.0,4.7,movie,"Action, Drama, Thriller",13 Oct 2006,http://ia.media-imdb.com/images/M/MV5BMTg0ODc5NzE3Nl5BMl5BanBnXkFtZTcwMDkxNzczMQ@@._V1_SX300.jpg,92.0,45.0,"English, Arabic",USA
5707157a71a065165c8c3a51,True,"Emma Roberts, Joanna 'JoJo' Levesque, Sara Paxton, Jake McDorman",tt0429591,Elizabeth Allen Rosenbaum,"John Quaintance (screenplay), Jessica Bendinger (screenplay), Alice Hoffman (novel)",1 win & 5 nominations.,Aquamarine,PG,29403.0,5.3,movie,"Comedy, Family, Fantasy",03 Mar 2006,http://ia.media-imdb.com/images/M/MV5BMTQ5MTc5OTk1OF5BMl5BanBnXkFtZTcwMDc1NTIzMQ@@._V1_SX300.jpg,104.0,51.0,English,"USA, Australia"
5707157a71a065165c8c3a52,True,"Milla Jovovich, Cameron Bright, Nick Chinlund, Sebastien Andrieu",tt0370032,Kurt Wimmer,Kurt Wimmer,1 win & 1 nomination.,Ultraviolet,PG-13,69288.0,4.4,movie,"Action, Sci-Fi",03 Mar 2006,http://ia.media-imdb.com/images/M/MV5BMjA3MzI1MTk3M15BMl5BanBnXkFtZTcwODY5MzIzMQ@@._V1_SX300.jpg,88.0,18.0,"English, Vietnamese",USA
5707157a71a065165c8c3a53,True,"Billy Bob Thornton, Jon Heder, Jacinda Barrett, Michael Clarke Duncan",tt0462519,Todd Phillips,"Todd Phillips (screenplay), Scot Armstrong (screenplay)",2 nominations.,School for Scoundrels,PG-13,25822.0,5.9,movie,Comedy,29 Sep 2006,http://ia.media-imdb.com/images/M/MV5BMTM3ODExNjE2NV5BMl5BanBnXkFtZTcwMTIwNTczMQ@@._V1_SX300.jpg,100.0,44.0,English,USA
5707157a71a065165c8c3a54,True,"Forest Whitaker, James McAvoy, Kerry Washington, Gillian Anderson",tt0455590,Kevin Macdonald,"Peter Morgan (screenplay), Jeremy Brock (screenplay), Giles Foden (novel)",Won 1 Oscar. Another 46 wins & 29 nominations.,The Last King of Scotland,R,141558.0,7.7,movie,"Biography, Drama, History",19 Jan 2007,http://ia.media-imdb.com/images/M/MV5BMTc4NDYwOTg1N15BMl5BanBnXkFtZTcwMzM3MjYzMQ@@._V1_SX300.jpg,123.0,74.0,"English, French, German, Swahili","UK, Germany"
5707157a71a065165c8c3a55,True,"Judi Dench, Cate Blanchett, Tom Georgeson, Michael Maloney",tt0465551,Richard Eyre,"Patrick Marber (screenplay), Zoe Heller (novel)",Nominated for 4 Oscars. Another 14 wins & 65 nominations.,Notes on a Scandal,R,63785.0,7.4,movie,"Crime, Drama, Romance",26 Jan 2007,http://ia.media-imdb.com/images/M/MV5BMTI2NTcyMjE3NF5BMl5BanBnXkFtZTcwNDAyNzkzMQ@@._V1_SX300.jpg,92.0,73.0,"English, French",UK
5707157a71a065165c8c3a56,True,"Lindsay Lohan, Chris Pine, Samaire Armstrong, Bree Turner",tt0397078,Donald Petrie,"I. Marlene King (screenplay), Amy Harris (screenplay), Jonathan Bernstein (story), Mark Blackwell (story), James Greer (story), I. Marlene King (story)",7 nominations.,Just My Luck,PG-13,42971.0,5.3,movie,"Comedy, Fantasy, Romance",12 May 2006,http://ia.media-imdb.com/images/M/MV5BMTczMDg2ODUyMl5BMl5BanBnXkFtZTcwMjcyMzgzMQ@@._V1_SX300.jpg,103.0,29.0,English,USA
5707157a71a065165c8c3a57,True,"James Franco, Macka Foley, Jim Parrack, Donnie Wahlberg",tt0417433,Justin Lin,David Collard,,Annapolis,PG-13,17661.0,5.8,movie,"Drama, Romance, Sport",27 Jan 2006,http://ia.media-imdb.com/images/M/MV5BNDQxMzA1Mjk5MF5BMl5BanBnXkFtZTcwMTM5NjEzMQ@@._V1_SX300.jpg,108.0,37.0,English,USA
5707157a71a065165c8c3a58,True,"Lewis Black, Wilmer Valderrama, Tyler James Williams, Dyllan Christopher",tt0488658,Paul Feig,"Jacob Meszaros, Mya Stark",1 win & 3 nominations.,Unaccompanied Minors,PG,8212.0,5.1,movie,"Adventure, Comedy, Family",08 Dec 2006,http://ia.media-imdb.com/images/M/MV5BMTk4MDY2NDYwOV5BMl5BanBnXkFtZTcwNDc5OTYzMQ@@._V1_SX300.jpg,90.0,43.0,"English, Spanish",USA
5707157a71a065165c8c3a59,True,"Kirsten Dunst, Jason Schwartzman, Judy Davis, Rip Torn",tt0422720,Sofia Coppola,Sofia Coppola,Won 1 Oscar. Another 13 wins & 18 nominations.,Marie Antoinette,PG-13,77748.0,6.4,movie,"Biography, Drama, History",20 Oct 2006,http://ia.media-imdb.com/images/M/MV5BMTIzOTk1NzY5NV5BMl5BanBnXkFtZTcwOTMzNDgzMQ@@._V1_SX300.jpg,123.0,65.0,"English, Latin, French","USA, France, Japan"
5707157a71a065165c8c3a5a,True,"Larry the Cable Guy, David Koechner, Michael Papajohn, Phyllis Alexion",tt0462395,Trent Cooper,"Jonathan Bernstein, James Greer",3 nominations.,Larry the Cable Guy: Health Inspector,PG-13,9027.0,3.1,movie,"Comedy, Romance",24 Mar 2006,http://ia.media-imdb.com/images/M/MV5BMTIxMTI3MDgyM15BMl5BanBnXkFtZTcwMDU0MzIzMQ@@._V1_SX300.jpg,89.0,21.0,English,USA
5707157a71a065165c8c3a5b,True,"Freddie Highmore, Mia Farrow, Ron Crawford, Penny Balfour",tt0344854,Luc Besson,"Céline Garcia, Luc Besson, Luc Besson (book), Patrice Garcia (creator: characters and settings), Georges Bouchelagem (creator: characters and settings), Philippe Rouchier (creator: characters and settings), Nicolas Fructus (creator: characters and settings)",1 win & 2 nominations.,Arthur and the Invisibles,PG,25272.0,6.0,movie,"Animation, Adventure, Family",12 Jan 2007,http://ia.media-imdb.com/images/M/MV5BNDQ2ODQ1NTM5OF5BMl5BanBnXkFtZTcwNjQzNTA0MQ@@._V1_SX300.jpg,94.0,39.0,English,France
5707157a71a065165c8c3a5c,True,"Glenn Jacobs, Christina Vidal, Michael J. Pagan, Samantha Noble",tt0437179,Gregory Dark,Dan Madigan,,See No Evil,R,21405.0,5.1,movie,"Action, Horror, Thriller",19 May 2006,http://ia.media-imdb.com/images/M/MV5BMTg3MTgxNDI1MV5BMl5BanBnXkFtZTcwMTkzMjYzMQ@@._V1_SX300.jpg,84.0,17.0,English,"USA, Australia"
5707157a71a065165c8c3a5d,True,"Ritchie Allen, Jake T. Austin, Cherise Boothe, Jesse Bronstein",tt0430779,"Colin Brady, Christopher Reeve, Daniel St. Pierre","Robert Kurtz (screenplay), Jeff Hand (screenplay), Howard Jonas (story)",,Everyone's Hero,G,6027.0,5.8,movie,"Animation, Adventure, Comedy",15 Sep 2006,http://ia.media-imdb.com/images/M/MV5BMjE3MTgwNzY5N15BMl5BanBnXkFtZTcwNDU0OTUzMQ@@._V1_SX300.jpg,88.0,51.0,English,"Canada, USA"
5707157a71a065165c8c3a5e,True,"Adrien Brody, Diane Lane, Ben Affleck, Bob Hoskins",tt0427969,Allen Coulter,Paul Bernbaum,Nominated for 1 Golden Globe. Another 3 wins & 7 nominations.,Hollywoodland,R,28649.0,6.5,movie,"Biography, Crime, Drama",08 Sep 2006,http://ia.media-imdb.com/images/M/MV5BMTc4ODQ2OTI5NF5BMl5BanBnXkFtZTcwMDIyNjYzMQ@@._V1_SX300.jpg,126.0,62.0,"English, Spanish",USA
5707157a71a065165c8c3a5f,True,"Ken Watanabe, Kazunari Ninomiya, Tsuyoshi Ihara, Ryô Kase",tt0498380,Clint Eastwood,"Iris Yamashita (screenplay), Iris Yamashita (story), Paul Haggis (story), Tadamichi Kuribayashi (book), Tsuyoko Yoshido (book)",Won 1 Oscar. Another 22 wins & 33 nominations.,Letters from Iwo Jima,R,129738.0,7.9,movie,"Drama, History, War",02 Feb 2007,http://ia.media-imdb.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1_SX300.jpg,141.0,89.0,"Japanese, English",USA
5707157a71a065165c8c3a60,True,"Tiffany Dupont, Luke Goss, John Noble, Omar Sharif",tt0430431,Michael O. Sajbel,"Stephan Blinn (screenplay), Mark Andrew Olsen (novel), Tommy Tenney (novel)",2 wins.,One Night with the King,PG,5685.0,6.3,movie,"Biography, Drama, History",13 Oct 2006,http://ia.media-imdb.com/images/M/MV5BMTQ0NzQwNjcxOV5BMl5BanBnXkFtZTcwNDM0MDczMQ@@._V1_SX300.jpg,123.0,38.0,English,USA
5707157a71a065165c8c3a61,True,"Catherine Keener, Jason Isaacs, Timm Sharp, Joan Cusack",tt0436331,Nicole Holofcener,Nicole Holofcener,2 wins & 2 nominations.,Friends with Money,R,19303.0,5.9,movie,"Comedy, Drama, Romance",21 Apr 2006,http://ia.media-imdb.com/images/M/MV5BMjE3Mjc3NjQ5NV5BMl5BanBnXkFtZTYwMjY5MjE3._V1_SX300.jpg,88.0,68.0,English,USA
5707157a71a065165c8c3a62,True,"James Franco, Scott Hazell, Mac McDonald, Philip Winchester",tt0454824,Tony Bill,"Phil Sears (screenplay), Blake T. Evans (screenplay), David S. Ward (screenplay), Blake T. Evans (story)",2 wins & 3 nominations.,Flyboys,PG-13,34999.0,6.6,movie,"Action, Adventure, Drama",22 Sep 2006,http://ia.media-imdb.com/images/M/MV5BMTYxMDg5NTkxMF5BMl5BanBnXkFtZTcwNjA4MDUzMQ@@._V1_SX300.jpg,140.0,47.0,"English, French","UK, USA"
5707157a71a065165c8c3a63,True,"Luke Benward, Hallie Kate Eisenberg, Adam Hicks, Austin Rogers",tt0462346,Bob Dolman,"Bob Dolman (screenplay), Thomas Rockwell (novel)",1 win & 2 nominations.,How to Eat Fried Worms,PG,3962.0,5.4,movie,"Comedy, Family",25 Aug 2006,http://ia.media-imdb.com/images/M/MV5BMTc0MzgwNjcyOV5BMl5BanBnXkFtZTcwNjE3ODQzMQ@@._V1_SX300.jpg,98.0,56.0,English,USA
5707157a71a065165c8c3a64,True,"Penélope Cruz, Carmen Maura, Lola Dueñas, Blanca Portillo",tt0441909,Pedro Almodóvar,Pedro Almodóvar (screenplay),Nominated for 1 Oscar. Another 60 wins & 78 nominations.,Volver,R,74845.0,7.6,movie,"Comedy, Crime, Drama",26 Jan 2007,http://ia.media-imdb.com/images/M/MV5BMjA0NTUxMjY1OV5BMl5BanBnXkFtZTcwNjI2OTMzMQ@@._V1_SX300.jpg,121.0,84.0,Spanish,Spain
5707157a71a065165c8c3a65,True,"Michel Beaudry, Patrice Bélanger, Pierre Boudreau, Sarain Boylan",tt0479647,Erik Canuel,"Leila Basen, Alex Epstein, Patrick Huard (scenario), Kevin Tierney (script)",7 wins & 22 nominations.,Bon Cop Bad Cop,R,8353.0,7.0,movie,"Action, Comedy, Crime",11 Aug 2006,http://ia.media-imdb.com/images/M/MV5BMTU2NTkwMTcwM15BMl5BanBnXkFtZTcwNzIwNzE0MQ@@._V1_SX300.jpg,116.0,0.0,"English, French",Canada
5707157a71a065165c8c3a66,True,"André Benjamin, Big Boi, Paula Patton, Terrence Howard",tt0417225,Bryan Barber,Bryan Barber,1 win & 5 nominations.,Idlewild,R,4535.0,6.2,movie,"Crime, Drama, Musical",25 Aug 2006,http://ia.media-imdb.com/images/M/MV5BOTAxMTgyMDI2NF5BMl5BanBnXkFtZTcwMjU4NjgzMQ@@._V1_SX300.jpg,121.0,55.0,English,USA
5707157a71a065165c8c3a67,True,"Samuel L. Jackson, Julianne Moore, Edie Falco, Ron Eldard",tt0349467,Joe Roth,"Richard Price (screenplay), Richard Price (novel)",2 wins & 2 nominations.,Freedomland,R,13250.0,5.1,movie,"Crime, Drama, Mystery",17 Feb 2006,http://ia.media-imdb.com/images/M/MV5BMTc5MzI3NDE4MF5BMl5BanBnXkFtZTcwNTIyNzYzMw@@._V1_SX300.jpg,113.0,43.0,"English, Italian",USA
5707157a71a065165c8c3a68,True,"Tim Allen, Courteney Cox, Chevy Chase, Spencer Breslin",tt0383060,Peter Hewitt,"Adam Rifkin (screenplay), David Berenbaum (screenplay), Adam Rifkin (screen story), Jason Lethcoe (novel)",4 wins & 8 nominations.,Zoom,PG,14612.0,4.2,movie,"Action, Adventure, Family",11 Aug 2006,http://ia.media-imdb.com/images/M/MV5BMTM0NjczMzUyM15BMl5BanBnXkFtZTcwMDEwMjQzMQ@@._V1_SX300.jpg,83.0,26.0,English,USA
5707157a71a065165c8c3a69,True,"Sanaa Lathan, Fuzzy Fantabulous, Katharine Towne, Stanley DeSantis",tt0437777,Sanaa Hamri,Kriss Turner,4 wins & 10 nominations.,Something New,PG-13,10395.0,6.8,movie,"Comedy, Drama, Romance",03 Feb 2006,http://ia.media-imdb.com/images/M/MV5BMzMzNzU0NzQ1NF5BMl5BanBnXkFtZTcwNTMzOTEzMQ@@._V1_SX300.jpg,99.0,64.0,"English, Spanish",USA
5707157a71a065165c8c3a6a,True,"Hilary Duff, Haylie Duff, Maria Conchita Alonso, Anjelica Huston",tt0433412,Martha Coolidge,"John Quaintance, Jessica O'Toole, Amy Rardin",1 win & 4 nominations.,Material Girls,PG,18877.0,3.9,movie,"Comedy, Family, Romance",18 Aug 2006,http://ia.media-imdb.com/images/M/MV5BMTk3MTY2MDAzMF5BMl5BanBnXkFtZTcwNjQ4MjUzMQ@@._V1_SX300.jpg,98.0,17.0,English,USA
5707157a71a065165c8c3a6b,True,"Harry Belafonte, Joy Bryant, Nick Cannon, Emilio Estevez",tt0308055,Emilio Estevez,Emilio Estevez,Nominated for 2 Golden Globes. Another 7 wins & 15 nominations.,Bobby,R,37769.0,7.0,movie,"Drama, History",23 Nov 2006,http://ia.media-imdb.com/images/M/MV5BMTIyMTAyMjcxOV5BMl5BanBnXkFtZTcwNjc0NDUzMQ@@._V1_SX300.jpg,117.0,54.0,"English, Spanish",USA
5707157a71a065165c8c3a6c,True,"Jim Dunk, Robert Bathurst, Geoff Bell, Christopher Fulford",tt0457513,Woody Allen,Woody Allen,1 nomination.,Scoop,PG-13,65149.0,6.7,movie,"Comedy, Mystery",28 Jul 2006,http://ia.media-imdb.com/images/M/MV5BMTM2MjYzOTMwNV5BMl5BanBnXkFtZTcwMjM0NTQzMQ@@._V1_SX300.jpg,96.0,48.0,English,"UK, USA"
5707157a71a065165c8c3a6d,True,"Erin Bethea, James Blackwell, Bailey Cave, Shannen Fields",tt0805526,Alex Kendrick,"Alex Kendrick, Stephen Kendrick",,Facing the Giants,PG,11920.0,6.7,movie,"Drama, Sport",29 Sep 2006,http://ia.media-imdb.com/images/M/MV5BMTI5OTg1NjI3M15BMl5BanBnXkFtZTcwNDc4MzMzMQ@@._V1_SX300.jpg,111.0,38.0,English,USA
5707157a71a065165c8c3a6e,True,"Hugh Jackman, Rachel Weisz, Ellen Burstyn, Mark Margolis",tt0414993,Darren Aronofsky,"Darren Aronofsky (screenplay), Darren Aronofsky (story), Ari Handel (story)",Nominated for 1 Golden Globe. Another 8 wins & 31 nominations.,The Fountain,PG-13,186456.0,7.3,movie,"Drama, Sci-Fi",22 Nov 2006,http://ia.media-imdb.com/images/M/MV5BMTU5OTczMTcxMV5BMl5BanBnXkFtZTcwNDg3MTEzMw@@._V1_SX300.jpg,96.0,51.0,"English, Maya","USA, Canada"
5707157a71a065165c8c3a6f,True,"Jack Black, Kyle Gass, JR Reed, Ronnie James Dio",tt0365830,Liam Lynch,"Jack Black, Kyle Gass, Liam Lynch",2 nominations.,Tenacious D in The Pick of Destiny,R,83650.0,6.8,movie,"Adventure, Comedy, Music",22 Nov 2006,http://ia.media-imdb.com/images/M/MV5BMTUyMDA3OTc4MV5BMl5BanBnXkFtZTcwNzE5NjkzMQ@@._V1_SX300.jpg,93.0,55.0,English,"USA, Germany"
5707157a71a065165c8c3a70,True,"Luke Wilson, Logan Lerman, Brie Larson, Tim Blake Nelson",tt0453494,Wil Shriner,"Wil Shriner (screenplay), Carl Hiaasen (novel)",1 win & 5 nominations.,Hoot,PG,6396.0,5.6,movie,"Adventure, Comedy, Family",05 May 2006,http://ia.media-imdb.com/images/M/MV5BMTUwNzA3NTczNl5BMl5BanBnXkFtZTcwNzg2NDQzMQ@@._V1_SX300.jpg,91.0,46.0,English,USA
5707157a71a065165c8c3a71,True,"Catherine An, Bin Li, Bin Wu, Alan David",tt0446755,John Curran,"Ron Nyswaner (screenplay), W. Somerset Maugham (novel)",Won 1 Golden Globe. Another 8 wins & 11 nominations.,The Painted Veil,PG-13,75958.0,7.5,movie,"Drama, Romance",19 Jan 2007,http://ia.media-imdb.com/images/M/MV5BMTMzODg4MjU4OF5BMl5BanBnXkFtZTYwNDAzNTU3._V1_SX300.jpg,125.0,69.0,"Mandarin, English, French","China, USA, Canada"
5707157a71a065165c8c3a72,True,"Robin Williams, Toni Collette, Joe Morton, Bobby Cannavale",tt0448075,Patrick Stettner,"Armistead Maupin (screenplay), Terry Anderson (screenplay), Patrick Stettner (screenplay), Armistead Maupin (novel)",2 nominations.,The Night Listener,R,12891.0,5.9,movie,"Crime, Mystery, Thriller",04 Aug 2006,http://ia.media-imdb.com/images/M/MV5BMTI0MzM0NjkzMF5BMl5BanBnXkFtZTcwMDA0MTkzMQ@@._V1_SX300.jpg,91.0,51.0,English,USA
5707157a71a065165c8c3a73,True,"Don Thompson, Nathan Fillion, Gregg Henry, Xantha Radley",tt0439815,James Gunn,James Gunn,2 wins & 5 nominations.,Slither,R,60406.0,6.5,movie,"Comedy, Horror, Sci-Fi",31 Mar 2006,http://ia.media-imdb.com/images/M/MV5BMjEyNTE0NDI2OF5BMl5BanBnXkFtZTcwODcwODMzMQ@@._V1_SX300.jpg,95.0,69.0,English,"Canada, USA"
5707157a71a065165c8c3a74,True,"Sarah Michelle Gellar, Peter O'Brien, Adam Scott, Kate Beahan",tt0433442,Asif Kapadia,Adam Sussman,,The Return,PG-13,9946.0,4.8,movie,"Horror, Mystery, Thriller",10 Nov 2006,http://ia.media-imdb.com/images/M/MV5BMTc0MzQ4NzQ1NV5BMl5BanBnXkFtZTcwNDc2MjczMQ@@._V1_SX300.jpg,85.0,38.0,English,USA
5707157a71a065165c8c3a75,True,"Freddie Highmore, Albert Finney, Russell Crowe, Rafe Spall",tt0401445,Ridley Scott,"Marc Klein (screenplay), Peter Mayle (novel)",1 win & 2 nominations.,A Good Year,PG-13,68781.0,6.9,movie,"Comedy, Drama, Romance",10 Nov 2006,http://ia.media-imdb.com/images/M/MV5BODE4NDY3MjUxNV5BMl5BanBnXkFtZTYwMTMwODI3._V1_SX300.jpg,117.0,47.0,"English, French, Russian","USA, UK"
5707157a71a065165c8c3a76,True,"Daniel Tay, Jimmy Fallon, Jon Stewart, Whoopi Goldberg",tt0763304,"Dave Borthwick, Jean Duval, Frank Passingham","Paul Bassett (screenplay), Martine Danot (characters), Serge Danot (characters), Serge Danot (creator), Serge Danot (screenplay), Butch Hartman (screenplay), Tad Safran (screenplay), Raolf Sanoussi (screenplay), Stephane Sanoussi (screenplay)",2 wins & 1 nomination.,Doogal,G,3775.0,2.8,movie,"Animation, Adventure, Comedy",24 Feb 2006,http://ia.media-imdb.com/images/M/MV5BMTI1NTYzODQ0Ml5BMl5BanBnXkFtZTcwMjY4NjIzMQ@@._V1_SX300.jpg,78.0,23.0,English,"USA, UK, France"
5707157a71a065165c8c3a77,True,"Sean Penn, Jude Law, Anthony Hopkins, Kate Winslet",tt0405676,Steven Zaillian,"Steven Zaillian (screenplay), Robert Penn Warren (novel)",1 win & 3 nominations.,All the King's Men,PG-13,20387.0,6.2,movie,"Drama, Thriller",22 Sep 2006,http://ia.media-imdb.com/images/M/MV5BMzY1MTIyNDg4MF5BMl5BanBnXkFtZTcwODQ4MTEzMw@@._V1_SX300.jpg,128.0,37.0,English,"Germany, USA"
5707157a71a065165c8c3a78,True,"Hugh Grant, Dennis Quaid, Mandy Moore, Willem Dafoe",tt0465142,Paul Weitz,Paul Weitz,1 nomination.,American Dreamz,PG-13,22459.0,5.5,movie,"Comedy, Music",21 Apr 2006,http://ia.media-imdb.com/images/M/MV5BMjE0MTk1NzM4MV5BMl5BanBnXkFtZTcwOTUzMjYzMQ@@._V1_SX300.jpg,107.0,45.0,"English, Mandarin",USA
5707157a71a065165c8c3a79,True,"Mo'Nique, Jimmy Jean-Louis, Godfrey, Kendra C. Johnson",tt0490196,Nnegest Likké,Nnegest Likké,,Phat Girlz,PG-13,8237.0,3.0,movie,Comedy,07 Apr 2006,http://ia.media-imdb.com/images/M/MV5BNDIyNzU2NTkwM15BMl5BanBnXkFtZTcwNDYyMDMzMQ@@._V1_SX300.jpg,99.0,36.0,English,USA
5707157a71a065165c8c3a7a,True,"Josh Duhamel, Melissa George, Olivia Wilde, Desmond Askew",tt0454970,John Stockwell,Michael Ross,1 win & 1 nomination.,Turistas,R,30640.0,5.3,movie,"Horror, Mystery, Thriller",01 Dec 2006,http://ia.media-imdb.com/images/M/MV5BMTc1MzIzODc3MF5BMl5BanBnXkFtZTcwMjg1NTY0MQ@@._V1_SX300.jpg,93.0,36.0,"English, Portuguese",USA
5707157a71a065165c8c3a7b,True,"Annette Bening, Brian Cox, Joseph Fiennes, Evan Rachel Wood",tt0439289,Ryan Murphy,"Ryan Murphy (screenplay), Augusten Burroughs (book)",Nominated for 1 Golden Globe. Another 3 wins & 6 nominations.,Running with Scissors,R,19785.0,6.2,movie,"Comedy, Drama",27 Oct 2006,http://ia.media-imdb.com/images/M/MV5BMTIwOTU2NjE0N15BMl5BanBnXkFtZTcwMTg2MDUzMQ@@._V1_SX300.jpg,116.0,52.0,English,USA
5707157a71a065165c8c3a7c,True,"Anthony Mackie, Wesley Jonathan, Eva Marcille, Wayne Brady",tt0473024,Preston A. Whitmore II,Preston A. Whitmore II,,Crossover,PG-13,8677.0,2.1,movie,"Action, Sport",01 Sep 2006,http://ia.media-imdb.com/images/M/MV5BMTU4NDg4MjUyMV5BMl5BanBnXkFtZTcwNzIzNTQzMQ@@._V1_SX300.jpg,95.0,30.0,English,USA
5707157a71a065165c8c3a7d,True,"Paul Walker, Cameron Bright, Vera Farmiga, Chazz Palminteri",tt0404390,Wayne Kramer,Wayne Kramer,4 nominations.,Running Scared,R,87205.0,7.4,movie,"Action, Crime, Drama",24 Feb 2006,http://ia.media-imdb.com/images/M/MV5BMTIwOTAzMDc4MF5BMl5BanBnXkFtZTcwNjY5MzIzMQ@@._V1_SX300.jpg,122.0,41.0,"English, Russian, Spanish","Germany, USA"
